Year,Subregion,Habitat,Site,Site_Name,Site_Code,Station,Points,ID_Points,ID_Percent_Cover,ID,ID_Group
2017,MK,FD,75,Tennessee Deep,7D2,752,966,159,0.164596273,Dictyota sp,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,752,966,37,0.038302277,Other Macroalgae,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,752,966,57,0.059006211,Branching Octocoral,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,2,0.002070393,Encrusting Octocoral,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,19,0.019668737,Gorgonia ventalina,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,2,0.002070393,Other Biota,Others
2017,MK,FD,75,Tennessee Deep,7D2,752,966,60,0.062111801,Other Sponge,Porifera
2017,MK,FD,75,Tennessee Deep,7D2,752,966,13,0.013457557,Xestospongia muta,Porifera
2017,MK,FD,75,Tennessee Deep,7D2,752,966,1,0.001035197,Manicina areolata,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,5,0.005175983,Millepora alcicornis,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,8,0.008281573,Montastraea cavernosa,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,1,0.001035197,Mycetophyllia aliciae,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,8,0.008281573,Orbicella species,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,2,0.002070393,Porites astreoides,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,9,0.00931677,Siderastrea siderea,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,6,0.00621118,Stephanocoenia intersepta,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,752,966,391,0.404761905,Bare Substrate,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,752,966,17,0.017598344,Crustose Coralline Algae,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,752,966,164,0.169772257,Unconsolidated Substrate,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,752,966,4,0.004140787,Unknown,Unknown
2017,MK,FD,75,Tennessee Deep,7D2,753,919,145,0.157780196,Dictyota sp,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,753,919,2,0.002176279,Halimeda sp,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,753,919,66,0.071817193,Other Macroalgae,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,753,919,56,0.0609358,Branching Octocoral,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,1,0.001088139,Encrusting Octocoral,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,30,0.032644178,Gorgonia ventalina,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,81,0.088139282,Other Sponge,Porifera
2017,MK,FD,75,Tennessee Deep,7D2,753,919,29,0.031556039,Xestospongia muta,Porifera
2017,MK,FD,75,Tennessee Deep,7D2,753,919,4,0.004352557,Madracis auretenra,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,14,0.01523395,Millepora alcicornis,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,8,0.008705114,Orbicella species,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,8,0.008705114,Porites astreoides,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,2,0.002176279,Pseudodiploria strigosa,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,14,0.01523395,Siderastrea siderea,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,1,0.001088139,Agaricia agaricites,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,753,919,351,0.381936888,Bare Substrate,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,753,919,39,0.042437432,Crustose Coralline Algae,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,753,919,67,0.072905332,Unconsolidated Substrate,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,753,919,1,0.001088139,Unknown,Unknown
2017,MK,FD,75,Tennessee Deep,7D2,754,953,2,0.002098636,Cyanobacteria,Cyanobacteria
2017,MK,FD,75,Tennessee Deep,7D2,754,953,172,0.180482686,Dictyota sp,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,754,953,2,0.002098636,Other Macroalgae,Macroalgae
2017,MK,FD,75,Tennessee Deep,7D2,754,953,32,0.033578174,Branching Octocoral,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,7,0.007345226,Encrusting Octocoral,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,36,0.037775446,Gorgonia ventalina,Octocoral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,87,0.091290661,Other Sponge,Porifera
2017,MK,FD,75,Tennessee Deep,7D2,754,953,15,0.015739769,Xestospongia muta,Porifera
2017,MK,FD,75,Tennessee Deep,7D2,754,953,2,0.002098636,Diploria labyrinthiformis,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,1,0.001049318,Eusmilia fastigiata,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,3,0.003147954,Meandrina meandrites,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,4,0.004197272,Millepora alcicornis,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,2,0.002098636,Montastraea cavernosa,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,1,0.001049318,Orbicella species,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,3,0.003147954,Porites astreoides,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,12,0.012591815,Siderastrea siderea,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,2,0.002098636,Stephanocoenia intersepta,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,1,0.001049318,Agaricia agaricites,Stony_Coral
2017,MK,FD,75,Tennessee Deep,7D2,754,953,520,0.545645331,Bare Substrate,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,754,953,4,0.004197272,Crustose Coralline Algae,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,754,953,44,0.04616999,Unconsolidated Substrate,Substrate
2017,MK,FD,75,Tennessee Deep,7D2,754,953,1,0.001049318,Unknown,Unknown
2017,MK,FD,76,Sombrero Deep,5D1,761,827,5,0.006045949,Cyanobacteria,Cyanobacteria
2017,MK,FD,76,Sombrero Deep,5D1,761,827,179,0.216444982,Dictyota sp,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,761,827,22,0.026602177,Other Macroalgae,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,761,827,41,0.049576784,Branching Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,1,0.00120919,Encrusting Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,49,0.059250302,Other Sponge,Porifera
2017,MK,FD,76,Sombrero Deep,5D1,761,827,1,0.00120919,Manicina areolata,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,2,0.00241838,Millepora alcicornis,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,3,0.00362757,Montastraea cavernosa,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,8,0.009673519,Porites astreoides,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,1,0.00120919,Porites porites,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,6,0.007255139,Siderastrea siderea,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,6,0.007255139,Stephanocoenia intersepta,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,2,0.00241838,Agaricia agaricites,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,761,827,469,0.567110036,Bare Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,761,827,9,0.010882709,Crustose Coralline Algae,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,761,827,16,0.019347037,Unconsolidated Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,761,827,7,0.008464329,Unknown,Unknown
2017,MK,FD,76,Sombrero Deep,5D1,762,839,5,0.005959476,Cyanobacteria,Cyanobacteria
2017,MK,FD,76,Sombrero Deep,5D1,762,839,88,0.10488677,Dictyota sp,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,762,839,111,0.132300358,Other Macroalgae,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,762,839,36,0.042908224,Branching Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,5,0.005959476,Encrusting Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,2,0.00238379,Gorgonia ventalina,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,48,0.057210965,Other Sponge,Porifera
2017,MK,FD,76,Sombrero Deep,5D1,762,839,2,0.00238379,Agaricia lamarcki,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,1,0.001191895,Millepora alcicornis,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,5,0.005959476,Montastraea cavernosa,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,1,0.001191895,Porites astreoides,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,12,0.014302741,Siderastrea siderea,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,3,0.003575685,Stephanocoenia intersepta,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,762,839,466,0.555423123,Bare Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,762,839,18,0.021454112,Crustose Coralline Algae,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,762,839,33,0.039332539,Unconsolidated Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,762,839,3,0.003575685,Unknown,Unknown
2017,MK,FD,76,Sombrero Deep,5D1,763,883,2,0.002265006,Cyanobacteria,Cyanobacteria
2017,MK,FD,76,Sombrero Deep,5D1,763,883,117,0.132502831,Dictyota sp,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Halimeda sp,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,763,883,5,0.005662514,Other Macroalgae,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,763,883,59,0.066817667,Branching Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Encrusting Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,7,0.00792752,Gorgonia ventalina,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,49,0.055492639,Other Sponge,Porifera
2017,MK,FD,76,Sombrero Deep,5D1,763,883,2,0.002265006,Xestospongia muta,Porifera
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Meandrina meandrites,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,3,0.003397508,Millepora alcicornis,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,4,0.004530011,Porites astreoides,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Siderastrea radians,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,8,0.009060023,Siderastrea siderea,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Stephanocoenia intersepta,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Agaricia agaricites,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,763,883,368,0.416761042,Bare Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,763,883,32,0.036240091,Crustose Coralline Algae,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,763,883,220,0.249150623,Unconsolidated Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,763,883,1,0.001132503,Palythoa caribaeorum,Zoanthidea
2017,MK,FD,76,Sombrero Deep,5D1,764,806,1,0.001240695,Cyanobacteria,Cyanobacteria
2017,MK,FD,76,Sombrero Deep,5D1,764,806,158,0.196029777,Dictyota sp,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,764,806,1,0.001240695,Halimeda sp,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,764,806,3,0.003722084,Other Macroalgae,Macroalgae
2017,MK,FD,76,Sombrero Deep,5D1,764,806,29,0.035980149,Branching Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,7,0.008684864,Encrusting Octocoral,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,7,0.008684864,Gorgonia ventalina,Octocoral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,82,0.101736973,Other Sponge,Porifera
2017,MK,FD,76,Sombrero Deep,5D1,764,806,1,0.001240695,Manicina areolata,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,4,0.004962779,Millepora alcicornis,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,1,0.001240695,Porites astreoides,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,14,0.017369727,Siderastrea siderea,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,5,0.006203474,Stephanocoenia intersepta,Stony_Coral
2017,MK,FD,76,Sombrero Deep,5D1,764,806,97,0.120347395,Bare Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,764,806,13,0.016129032,Crustose Coralline Algae,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,764,806,380,0.47146402,Unconsolidated Substrate,Substrate
2017,MK,FD,76,Sombrero Deep,5D1,764,806,3,0.003722084,Unknown,Unknown
2017,MK,FS,54,Alligator Shallow,7S1,541,905,49,0.054143646,Cyanobacteria,Cyanobacteria
2017,MK,FS,54,Alligator Shallow,7S1,541,905,234,0.258563536,Dictyota sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,541,905,24,0.026519337,Other Macroalgae,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,541,905,151,0.166850829,Branching Octocoral,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,1,0.001104972,Encrusting Octocoral,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,2,0.002209945,Gorgonia ventalina,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,13,0.014364641,Other Sponge,Porifera
2017,MK,FS,54,Alligator Shallow,7S1,541,905,1,0.001104972,Acropora palmata,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,6,0.006629834,Millepora alcicornis,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,1,0.001104972,Porites porites,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,2,0.002209945,Siderastrea siderea,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,541,905,389,0.429834254,Bare Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,541,905,6,0.006629834,Crustose Coralline Algae,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,541,905,2,0.002209945,Unknown,Unknown
2017,MK,FS,54,Alligator Shallow,7S1,541,905,24,0.026519337,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,54,Alligator Shallow,7S1,542,865,5,0.005780347,Cyanobacteria,Cyanobacteria
2017,MK,FS,54,Alligator Shallow,7S1,542,865,175,0.202312139,Dictyota sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,542,865,1,0.001156069,Halimeda sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,542,865,1,0.001156069,Lobophora sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,542,865,26,0.030057803,Other Macroalgae,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,542,865,118,0.136416185,Branching Octocoral,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,542,865,8,0.009248555,Gorgonia ventalina,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,542,865,1,0.001156069,Other Biota,Others
2017,MK,FS,54,Alligator Shallow,7S1,542,865,7,0.008092486,Other Sponge,Porifera
2017,MK,FS,54,Alligator Shallow,7S1,542,865,1,0.001156069,Millepora alcicornis,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,542,865,2,0.002312139,Siderastrea siderea,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,542,865,467,0.539884393,Bare Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,542,865,19,0.021965318,Crustose Coralline Algae,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,542,865,4,0.004624277,Unconsolidated Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,542,865,1,0.001156069,Unknown,Unknown
2017,MK,FS,54,Alligator Shallow,7S1,542,865,29,0.033526012,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,54,Alligator Shallow,7S1,543,920,10,0.010869565,Cyanobacteria,Cyanobacteria
2017,MK,FS,54,Alligator Shallow,7S1,543,920,6,0.006521739,Lyngbia sp,Cyanobacteria
2017,MK,FS,54,Alligator Shallow,7S1,543,920,202,0.219565217,Dictyota sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,543,920,1,0.001086957,Halimeda sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,543,920,150,0.163043478,Branching Octocoral,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,10,0.010869565,Gorgonia ventalina,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,14,0.015217391,Other Sponge,Porifera
2017,MK,FS,54,Alligator Shallow,7S1,543,920,6,0.006521739,Millepora alcicornis,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,1,0.001086957,Porites astreoides,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,1,0.001086957,Porites porites,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,1,0.001086957,Siderastrea radians,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,3,0.00326087,Siderastrea siderea,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,1,0.001086957,Stephanocoenia intersepta,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,543,920,465,0.505434783,Bare Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,543,920,17,0.018478261,Crustose Coralline Algae,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,543,920,14,0.015217391,Unconsolidated Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,543,920,18,0.019565217,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,54,Alligator Shallow,7S1,544,893,23,0.025755879,Cyanobacteria,Cyanobacteria
2017,MK,FS,54,Alligator Shallow,7S1,544,893,128,0.143337066,Dictyota sp,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,544,893,70,0.078387458,Other Macroalgae,Macroalgae
2017,MK,FS,54,Alligator Shallow,7S1,544,893,169,0.18924972,Branching Octocoral,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,544,893,1,0.001119821,Gorgonia ventalina,Octocoral
2017,MK,FS,54,Alligator Shallow,7S1,544,893,4,0.004479283,Other Sponge,Porifera
2017,MK,FS,54,Alligator Shallow,7S1,544,893,13,0.014557671,Millepora alcicornis,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,544,893,4,0.004479283,Porites astreoides,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,544,893,2,0.002239642,Siderastrea siderea,Stony_Coral
2017,MK,FS,54,Alligator Shallow,7S1,544,893,427,0.478163494,Bare Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,544,893,31,0.034714446,Crustose Coralline Algae,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,544,893,1,0.001119821,Unconsolidated Substrate,Substrate
2017,MK,FS,54,Alligator Shallow,7S1,544,893,1,0.001119821,Unknown,Unknown
2017,MK,FS,54,Alligator Shallow,7S1,544,893,19,0.021276596,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,1,0.001027749,Cyanobacteria,Cyanobacteria
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,5,0.005138746,Dictyota sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,1,0.001027749,Halimeda sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,28,0.028776978,Other Macroalgae,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,161,0.165467626,Branching Octocoral,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,10,0.010277492,Gorgonia ventalina,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,19,0.019527235,Other Sponge,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,28,0.028776978,Xestospongia muta,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,1,0.001027749,Meandrina meandrites,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,9,0.009249743,Millepora alcicornis,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,1,0.001027749,Porites astreoides,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,3,0.003083248,Pseudodiploria strigosa,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,565,0.580678314,Bare Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,6,0.006166495,Crustose Coralline Algae,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,106,0.108941418,Unconsolidated Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,2,0.002055498,Unknown,Unknown
2017,MK,FS,55,Tennessee Shallow,7S2,551,973,27,0.027749229,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,46,0.049303323,Dictyota sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,2,0.002143623,Halimeda sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,40,0.042872454,Other Macroalgae,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,168,0.180064309,Branching Octocoral,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,10,0.010718114,Gorgonia ventalina,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,45,0.048231511,Other Sponge,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,4,0.004287245,Dichocoenia stokesii,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,16,0.017148982,Millepora alcicornis,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,13,0.013933548,Orbicella species,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,2,0.002143623,Porites astreoides,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,2,0.002143623,Porites porites,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,3,0.003215434,Siderastrea siderea,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,1,0.001071811,Stephanocoenia intersepta,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,485,0.51982851,Bare Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,13,0.013933548,Crustose Coralline Algae,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,53,0.056806002,Unconsolidated Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,552,933,30,0.032154341,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,7,0.007616975,Cyanobacteria,Cyanobacteria
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,1,0.001088139,Halimeda sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,58,0.063112078,Other Macroalgae,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,154,0.167573449,Branching Octocoral,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,2,0.002176279,Gorgonia ventalina,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,41,0.044613711,Other Sponge,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,11,0.011969532,Xestospongia muta,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,8,0.008705114,Millepora alcicornis,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,1,0.001088139,Porites porites,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,4,0.004352557,Pseudodiploria strigosa,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,6,0.006528836,Siderastrea siderea,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,1,0.001088139,Stephanocoenia intersepta,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,545,0.593035909,Bare Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,12,0.013057671,Crustose Coralline Algae,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,53,0.057671382,Unconsolidated Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,553,919,15,0.016322089,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,1,0.001072961,Cyanobacteria,Cyanobacteria
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,13,0.013948498,Dictyota sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,6,0.006437768,Halimeda sp,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,74,0.079399142,Other Macroalgae,Macroalgae
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,204,0.21888412,Branching Octocoral,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,3,0.003218884,Gorgonia ventalina,Octocoral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,42,0.045064378,Other Sponge,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,4,0.004291845,Xestospongia muta,Porifera
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,1,0.001072961,Dichocoenia stokesii,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,3,0.003218884,Diploria labyrinthiformis,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,15,0.016094421,Millepora alcicornis,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,4,0.004291845,Porites astreoides,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,2,0.002145923,Porites porites,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,4,0.004291845,Pseudodiploria clivosa,Stony_Coral
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,540,0.579399142,Bare Substrate,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,12,0.012875536,Crustose Coralline Algae,Substrate
2017,MK,FS,55,Tennessee Shallow,7S2,554,932,4,0.004291845,Palythoa caribaeorum,Zoanthidea
2017,MK,FS,56,Sombrero Shallow,5S1,561,876,1,0.001141553,Cyanobacteria,Cyanobacteria
2017,MK,FS,56,Sombrero Shallow,5S1,561,876,99,0.113013699,Dictyota sp,Macroalgae
2017,MK,FS,56,Sombrero Shallow,5S1,561,876,99,0.113013699,Other Macroalgae,Macroalgae
